,x1,x2,x3,x4,x5,bf,bs,mean_es,mean_true,var_true,tau,tau_on,tau_off,tau_on_idu,tau_off_idu,bs_idu,bf_idu,x5_idu,mean_true_idu,tau_idu,var_true_idu,tau_distance,bs_distance,bf_distance,tau_off_distance,tau_on_distance,var_distance,mean_distance
ROMO1,14.693016977125,2.6318807012747,8.82911043498804,5.52219795671705,3.37704178817372,0.139245779629962,18.8530324729631,2.62520520508675,2.62465753424658,3.19500159723397,0.777206116737445,5.58270630200247,1.59883990110289,0.341343491395053,0.843081155360522,5.13084861350573,0.844291785669305,15.0313357156342,4.83908045977012,0.321932830941762,9.09534250215932,0.585781912920126,0.727850221397338,-5.06332046768644,0.472691946967948,0.938856985675099,-1.84674114405248,-0.843699757636839
RBM39,14.9765167744775,6.65916178799571,14.8865133080168,8.90086934648178,2.30492571038959,0.255005251003208,5.18379935261552,1.32189605506399,1.52876712328767,1.87914388259391,0.663260909623535,2.24900929745772,1.67247857805046,7.39897306012689,4.73848960810414,13.6387182170529,0.0823895428010198,1.84332583808854,1.18965517241379,0.645385177070713,1.7152680884991,0.0269512831126578,-1.63102741624663,0.676910406837139,-1.83321393188043,-2.28988104606357,0.0872076883589116,0.221820541342232
YWHAB,7.75771674266813,2.97301678817497,14.8043502855105,9.71254577994332,3.35277876616923,0.241918377785035,8.74865828952814,2.11646122119824,2.32054794520548,3.20300655805476,0.692126772163037,2.60937535688466,1.52425024508836,5.12383641417016,1.77154682908806,15.4276986452134,0.145024571473634,3.01096627568895,2.23563218390805,0.742496587211526,3.34878081190619,-0.0727754178487755,-0.763435961795401,0.40052271844142,-0.162241459233198,-0.963625662613571,-0.0455116938442855,0.0365929785992482
UBE2C,14.9939570271385,9.7387305171911,13.5394324471478,2.99617304757806,3.79679604367182,0.165056539910609,5.84562809486638,0.964859146942892,1.17260273972603,2.31584644004735,0.308840065739223,1.53962130902696,4.51890869857878,120.91956226634,22.1988532234728,165.0209151576,0.00698722101259692,1.36471644508704,1.57471264367816,1.1538753338447,2.56953026376985,-2.73615816679371,-27.2298005414545,0.957667711825408,-3.91243676387056,-77.5385091498648,-0.109542592866092,-0.342920829304974
ZFAS1,13.2224671790377,2.496272809008,14.0819797653272,7.25414483527934,2.93270465091372,0.138157496493513,15.5341959631118,2.14616562430317,2.1986301369863,2.98243982186144,0.749693678257472,5.29688387075458,1.94123223137782,0.960447016917589,1.5936228524891,4.13270183918984,0.391531967068819,4.30289413824526,1.86781609195402,0.434083672975446,3.53733971164707,0.420985282969978,0.733961007766122,-1.83395383534039,0.179066354488666,0.818676973036834,-0.186055686930609,0.150463708955491
PFDN4,5.92316794805344,9.89005614054514,8.99573467189076,9.51576636760665,0.928061292938342,0.647562759642366,0.555817158774836,0.359926493192812,1.00958904109589,1.31815209425559,1.08784737471318,0.598901347361508,0.945350518746849,149.178026424091,20.3813081603403,165.121896155374,0.00589764050708784,1.10687813824509,1.36781609195402,1.2357422598685,1.64427612783204,-0.135951870265182,-296.079522552605,0.990892557641293,-20.5595250186753,-248.086142619819,-0.24741001815926,-0.354824622966671
ATP5E,4.32260315107714,7.11604580396547,1.75298495335074,5.23182280295973,10.9289615775772,1.06100061090047,6.63873800909353,7.04370508325643,6.97260273972603,9.80171749628878,0.637993160670602,0.607444537339591,0.335061988788888,4.18222249459018,0.590778246143693,32.6250559533112,0.20951180490415,7.80088959769898,6.90804597701149,0.885545922743113,10.3036343100126,-0.388017893189176,-3.91434605622673,0.802533756576882,-0.763190889778678,-5.88494543535934,-0.0512070271270195,0.00925863198066975
PSMA7,3.40680076707476,0.416801526218122,1.59572500207765,1.66862364813154,5.61175428888701,0.10952916393014,45.8686631728175,5.02395632791189,4.82739726027397,6.93313039066464,0.860229620144577,8.17367632500438,0.956312110202012,0.107316916339382,0.242681665218316,1.77334780051016,2.85715443631062,16.5244013805064,5.19540229885058,0.314407897703304,7.66101920138197,0.634507007965546,0.961338576757103,-25.0857869611146,0.746231734776367,0.986870422552569,-0.104987036115379,-0.0762325987970828
PPDPF,1.99559470840758,9.99986991550719,14.9963640962123,9.99863101121196,6.76994992001376,0.588441662994785,1.35102519839915,0.794999514493853,1.25616438356164,1.58449555593138,0.185550025982923,0.199562066833782,1.49984173627331,0.671420844114555,1.74520224748883,1.02819609244515,0.413800564711362,1.53137350658378,0.942528735632184,0.615479327270587,0.933094146568334,-2.31705330683829,0.238951210041474,0.296785746601649,-0.163590934484313,-2.36447128839265,0.411109647436116,0.249677233357149
ATP5J,13.7784930356013,0.585109329786028,14.9967894222352,5.45398268026888,3.7003267671546,0.0380253096469672,87.1374356811806,3.31342797361958,3.41369863013699,4.48705488847549,0.922539776875429,23.5485785889622,2.74969509464887,20.9183956955496,2.94241479312111,113.318632546515,0.041909724754522,5.41717606817354,4.82183908045977,0.890101968217088,6.9449538236662,0.0351614201050556,-0.300458656611457,-0.10215341159923,-0.0700876613000806,0.11169178995141,-0.547775544601328,-0.412497001900334
CCT8,14.9971196704481,6.51574174006104,14.9999019442136,9.27959057364912,2.1822505820116,0.255224768152539,5.02283154166673,1.28195101569115,1.4972602739726,1.77845613243888,0.68610831694334,2.30167496944218,1.61644006006129,18.5027885882948,5.02557139761962,25.1845642760779,0.0425018998603669,1.36112263056446,1.14367816091954,0.84024623148412,1.52258986113879,-0.224655365245353,-4.01401730620672,0.833472667374645,-2.10903665517239,-7.03883642736014,0.143869880529021,0.236152737903692
